"term","frequency","type_","great_area","term_normalize"
"humanos",2212,"BOOK","0","humanos"
"humanos",4299,"BOOK_CHAPTER","0","humanos"
"humans",9,"ARTICLE","0","humans"
"humberto",38,"BOOK_CHAPTER","0","humberto"
"humberto cordeiro araujo maia",1,"NAME","0","0"
"humberto frança ferraz de oliveira",1,"NAME","0","0"
"humberto leocádio de lima filho",1,"NAME","0","0"
"humberto luiz lima de oliveira",1,"NAME","0","0"
"humberto talma da cunha",1,"NAME","0","0"
"humboldt",9,"SPEAKER","0","humboldt"
"hume",10,"ARTICLE","0","hume"
"hume",74,"BOOK","0","hume"
"hume",111,"BOOK_CHAPTER","0","hume"
"húmicos",21,"BOOK_CHAPTER","0","humicos"
"humid",9,"ARTICLE","0","humid"
"humid",39,"BOOK_CHAPTER","0","humid"
"humidity",14,"ARTICLE","0","humidity"
"humildade",38,"BOOK_CHAPTER","0","humildade"
"humiriaceae",55,"BOOK_CHAPTER","0","humiriaceae"
"humor",18,"ARTICLE","0","humor"
"humor",137,"BOOK","0","humor"
"humor",330,"BOOK_CHAPTER","0","humor"
"humoral",17,"ARTICLE","0","humoral"
"humoral",44,"BOOK_CHAPTER","0","humoral"
"humores",21,"BOOK","0","humores"
"humorística",99,"BOOK","0","humoristica"
"humorísticos",39,"BOOK_CHAPTER","0","humoristicos"
"humulus",21,"BOOK_CHAPTER","0","humulus"
"huni",38,"BOOK_CHAPTER","0","huni"
"hunt",37,"BOOK_CHAPTER","0","hunt"
"hunting",8,"ARTICLE","0","hunting"
"hupes",22,"ABSTRACT","0","hupes"
"hupes",30,"SPEAKER","0","hupes"
"husk",24,"ARTICLE","0","husk"
"husserl",10,"ARTICLE","0","husserl"
"husserl",37,"BOOK","0","husserl"
"husserliano",38,"BOOK_CHAPTER","0","husserliano"
"hybrid",61,"ARTICLE","0","hybrid"
"hybrid",155,"BOOK_CHAPTER","0","hybrid"
"hybridization",19,"ARTICLE","0","hybridization"
"hybrids",62,"ARTICLE","0","hybrids"
"hybris",19,"BOOK_CHAPTER","0","hybris"
"hydration",11,"ARTICLE","0","hydration"
"hydraulic",9,"ARTICLE","0","hydraulic"
"hydride",27,"ARTICLE","0","hydride"
"hydrocarbons",10,"ARTICLE","0","hydrocarbons"
"hydrochaeris",40,"ARTICLE","0","hydrochaeris"
"hydrochaeris",76,"BOOK","0","hydrochaeris"
"hydrocharitaceae",21,"BOOK_CHAPTER","0","hydrocharitaceae"
"hydrochoeridae",38,"BOOK_CHAPTER","0","hydrochoeridae"
"hydrochoerus",30,"ARTICLE","0","hydrochoerus"
"hydrogen",13,"ARTICLE","0","hydrogen"
"hydrographic",19,"ARTICLE","0","hydrographic"
"hydrological",12,"ARTICLE","0","hydrological"
"hydrolysate",10,"ARTICLE","0","hydrolysate"
"hydrolysis",13,"ARTICLE","0","hydrolysis"
"hydrolytic",37,"BOOK_CHAPTER","0","hydrolytic"
"hydrophilic",37,"BOOK","0","hydrophilic"
"hydrophobic",13,"ARTICLE","0","hydrophobic"
"hydroponic",8,"ARTICLE","0","hydroponic"
"hydroponics",39,"BOOK_CHAPTER","0","hydroponics"
"hydrothermal",9,"ARTICLE","0","hydrothermal"
"hydroxide",24,"ARTICLE","0","hydroxide"
"hydroxy",8,"ARTICLE","0","hydroxy"
"hygiene",8,"ARTICLE","0","hygiene"
"hylidae",141,"ARTICLE","0","hylidae"
"hylinae",12,"ARTICLE","0","hylinae"
"hylocereus",61,"BOOK_CHAPTER","0","hylocereus"
"hylodes",11,"ARTICLE","0","hylodes"
"hymenaea",13,"ARTICLE","0","hymenaea"
"hymenoptera",541,"BOOK_CHAPTER","0","hymenoptera"
"hymenoptera",651,"ARTICLE","0","hymenoptera"
"hyperspectral",36,"BOOK_CHAPTER","0","hyperspectral"
"hyperspherical",43,"BOOK_CHAPTER","0","hyperspherical"
"hypertension",46,"ARTICLE","0","hypertension"
"hypertensive",37,"ARTICLE","0","hypertensive"
"hypertriglyceridemia",8,"ARTICLE","0","hypertriglyceridemia"
"hypertriglyceridemic",11,"ARTICLE","0","hypertriglyceridemic"
"hypertrophy",9,"ARTICLE","0","hypertrophy"
"hyphomycetes",25,"ARTICLE","0","hyphomycetes"
"hypochlorite",9,"ARTICLE","0","hypochlorite"
"hypocnemis",39,"BOOK_CHAPTER","0","hypocnemis"
"hypogonadism",8,"ARTICLE","0","hypogonadism"
"hypothesis",9,"ARTICLE","0","hypothesis"
"hypothyroidism",9,"ARTICLE","0","hypothyroidism"
"hypothyroidism",37,"BOOK_CHAPTER","0","hypothyroidism"
"hypsiboas",21,"BOOK_CHAPTER","0","hypsiboas"
"hypsiboas",23,"ARTICLE","0","hypsiboas"
"hyptidinae",8,"ARTICLE","0","hyptidinae"
"hyptis",13,"ARTICLE","0","hyptis"
"hyptis",37,"BOOK_CHAPTER","0","hyptis"
"iabás",31,"BOOK","0","iabas"
"iaçu",40,"BOOK","0","iacu"
"iamcr",12,"SPEAKER","0","iamcr"
"ianderlei andrade souza",1,"NAME","0","0"
"iane de paiva novais",1,"NAME","0","0"
"ian matos vieira",1,"NAME","0","0"
"iansã",37,"BOOK","0","iansa"
"iansã",57,"BOOK_CHAPTER","0","iansa"
"iapt",8,"ARTICLE","0","iapt"
"iara cerqueira linhares de albuquerque",1,"NAME","0","0"
"iára kastrup schlaepfer",1,"NAME","0","0"
"iara nancy araujo rios",1,"NAME","0","0"
"iararana",59,"BOOK_CHAPTER","0","iararana"
"iara vieira de meireles",1,"NAME","0","0"
"iases",37,"BOOK_CHAPTER","0","iases"
"iatf",20,"BOOK_CHAPTER","0","iatf"
"iatrogenias",10,"ARTICLE","0","iatrogenias"
"iatrogenias",21,"BOOK_CHAPTER","0","iatrogenias"
"ibees",38,"BOOK_CHAPTER","0","ibees"
"iberia",38,"BOOK","0","iberia"
"ibérica",21,"BOOK","0","iberica"
"ibérico",10,"SPEAKER","0","iberico"
"ibéricos",8,"SPEAKER","0","ibericos"
"ibéricos",31,"BOOK_CHAPTER","0","ibericos"
"iberismo",38,"BOOK","0","iberismo"
"ibero",14,"ABSTRACT","0","ibero"
"ibero",114,"BOOK_CHAPTER","0","ibero"
"ibero",174,"BOOK","0","ibero"
"ibero",183,"SPEAKER","0","ibero"
"íbero",68,"BOOK","0","ibero"
"iberoamerica",22,"BOOK","0","iberoamerica"
"iberoamérica",13,"SPEAKER","0","iberoamerica"
"iberoamericana",15,"SPEAKER","0","iberoamericana"
"iberoamericana",21,"BOOK","0","iberoamericana"
"iberoamericano",37,"BOOK","0","iberoamericano"
"iberoamericano",188,"SPEAKER","0","iberoamericano"
"ibes",8,"SPEAKER","0","ibes"
"ibiajara",111,"BOOK","0","ibiajara"
"ibiajara",149,"BOOK_CHAPTER","0","ibiajara"
"ibicoara",38,"BOOK_CHAPTER","0","ibicoara"
"ibirapuitã",66,"BOOK_CHAPTER","0","ibirapuita"
"ibirapuitan",38,"BOOK_CHAPTER","0","ibirapuitan"
"ibirataia",37,"BOOK_CHAPTER","0","ibirataia"
"ibitiarense",21,"BOOK_CHAPTER","0","ibitiarense"
"ibiúna",38,"BOOK_CHAPTER","0","ibiuna"
"ibooks",39,"BOOK","0","ibooks"
"ibotirama",38,"BOOK_CHAPTER","0","ibotirama"
"ibotirama",152,"BOOK","0","ibotirama"
"ibpex",25,"ABSTRACT","0","ibpex"
"ibraim vieira lustosa",1,"NAME","0","0"
"icação",21,"BOOK_CHAPTER","0","icacao"
"ícaro andrade souza",1,"NAME","0","0"
"iccs",22,"BOOK_CHAPTER","0","iccs"
"ichnanthus",8,"ARTICLE","0","ichnanthus"
"ichneumonidae",38,"BOOK_CHAPTER","0","ichneumonidae"
"ichthyofauna",15,"ARTICLE","0","ichthyofauna"
"ichthyoplankton",38,"BOOK_CHAPTER","0","ichthyoplankton"
"ichu",38,"BOOK","0","ichu"
"icmbio",8,"ABSTRACT","0","icmbio"
"icms",14,"ARTICLE","0","icms"
"icms",189,"BOOK_CHAPTER","0","icms"
"ícone",38,"BOOK_CHAPTER","0","icone"
"ícones",58,"BOOK_CHAPTER","0","icones"
"iconicidade",22,"BOOK_CHAPTER","0","iconicidade"
"iconografias",38,"BOOK","0","iconografias"
"iconografias",38,"BOOK_CHAPTER","0","iconografias"
"iconográfica",79,"BOOK_CHAPTER","0","iconografica"
"iconográficas",38,"BOOK_CHAPTER","0","iconograficas"
"iconografico",38,"BOOK_CHAPTER","0","iconografico"
"iconográfico",38,"BOOK_CHAPTER","0","iconografico"
"iconográficos",39,"BOOK_CHAPTER","0","iconograficos"
"ictiofauna",22,"ARTICLE","0","ictiofauna"
"ictiofauna",307,"BOOK_CHAPTER","0","ictiofauna"
"ictiologia",8,"ABSTRACT","0","ictiologia"
"ictiologia",10,"ARTICLE","0","ictiologia"
"ictiologia",29,"SPEAKER","0","ictiologia"
"ictione",39,"BOOK_CHAPTER","0","ictione"
"ictionêuston",39,"BOOK_CHAPTER","0","ictioneuston"
"ictiopla",39,"BOOK_CHAPTER","0","ictiopla"
"ictioplâncton",39,"BOOK_CHAPTER","0","ictioplancton"
"icts",38,"BOOK","0","icts"
"icts",38,"BOOK_CHAPTER","0","icts"
"icuusão",38,"BOOK","0","icuusao"
"idade",49,"ABSTRACT","0","idade"
"idade",73,"SPEAKER","0","idade"
"idade",162,"ARTICLE","0","idade"
"idade",372,"BOOK","0","idade"
"idade",1145,"BOOK_CHAPTER","0","idade"
"idades",24,"ARTICLE","0","idades"
"idades",38,"BOOK_CHAPTER","0","idades"
"idalia helena santos estevam",1,"NAME","0","0"
"idcb",30,"BOOK","0","idcb"
"idea",30,"BOOK_CHAPTER","0","idea"
"ideação",22,"BOOK_CHAPTER","0","ideacao"
"ideais",38,"BOOK","0","ideais"
"ideais",171,"BOOK_CHAPTER","0","ideais"
"ideal",19,"ARTICLE","0","ideal"
"ideal",39,"BOOK","0","ideal"
"ideal",250,"BOOK_CHAPTER","0","ideal"
"idealismo",59,"BOOK","0","idealismo"
"idealização",29,"BOOK_CHAPTER","0","idealizacao"
"idealizador",8,"ABSTRACT","0","idealizador"
"idealizadora",23,"ABSTRACT","0","idealizadora"
"idealizados",30,"BOOK_CHAPTER","0","idealizados"
"ideário",198,"BOOK_CHAPTER","0","ideario"
"ideas",38,"BOOK_CHAPTER","0","ideas"
"ideas",39,"BOOK","0","ideas"
"ideb",135,"BOOK_CHAPTER","0","ideb"
"ideia",15,"ARTICLE","0","ideia"
"ideia",287,"BOOK_CHAPTER","0","ideia"
"idéia",38,"BOOK","0","ideia"
"idéia",100,"BOOK_CHAPTER","0","ideia"
"ideias",13,"ABSTRACT","0","ideias"
"ideias",20,"SPEAKER","0","ideias"
"ideias",21,"ARTICLE","0","ideias"
"ideias",227,"BOOK","0","ideias"
"ideias",765,"BOOK_CHAPTER","0","ideias"
"idéias",10,"SPEAKER","0","ideias"
"ideiaspreliminares",20,"BOOK_CHAPTER","0","ideiaspreliminares"
"identidad",8,"ARTICLE","0","identidad"
"identidad",227,"BOOK_CHAPTER","0","identidad"
"identidade",121,"ABSTRACT","0","identidade"
"identidade",235,"SPEAKER","0","identidade"
"identidade",337,"ARTICLE","0","identidade"
"identidade",1535,"BOOK","0","identidade"
"identidade",8662,"BOOK_CHAPTER","0","identidade"
"identidades",65,"ABSTRACT","0","identidades"
"identidades",75,"ARTICLE","0","identidades"
"identidades",119,"SPEAKER","0","identidades"
"identidades",1269,"BOOK","0","identidades"
"identidades",2808,"BOOK_CHAPTER","0","identidades"
"identifades",38,"BOOK","0","identifades"
"identificação",2,"PATENT","0","identificacao"
"identificação",13,"SPEAKER","0","identificacao"
"identificação",40,"ABSTRACT","0","identificacao"
"identificação",163,"ARTICLE","0","identificacao"
"identificação",173,"BOOK","0","identificacao"
"identificação",1834,"BOOK_CHAPTER","0","identificacao"
"identificación",38,"BOOK_CHAPTER","0","identificacion"
"identificações",37,"BOOK_CHAPTER","0","identificacoes"
"identificadas",113,"BOOK_CHAPTER","0","identificadas"
"identificado",21,"BOOK_CHAPTER","0","identificado"
"identificados",11,"ARTICLE","0","identificados"
"identificados",80,"BOOK_CHAPTER","0","identificados"
"identificando",210,"BOOK_CHAPTER","0","identificando"
"identificar",60,"BOOK_CHAPTER","0","identificar"
"identification",59,"BOOK","0","identification"
"identification",88,"BOOK_CHAPTER","0","identification"
"identification",223,"ARTICLE","0","identification"
"identified",14,"ARTICLE","0","identified"
"identify",29,"ARTICLE","0","identify"
"identifying",17,"ARTICLE","0","identifying"
"identifying",21,"BOOK_CHAPTER","0","identifying"
"identitaires",37,"BOOK_CHAPTER","0","identitaires"
"identitária",25,"ARTICLE","0","identitaria"
"identitária",77,"BOOK","0","identitaria"
"identitária",953,"BOOK_CHAPTER","0","identitaria"
"identitárias",10,"ABSTRACT","0","identitarias"
"identitárias",13,"ARTICLE","0","identitarias"
"identitárias",383,"BOOK","0","identitarias"
"identitárias",469,"BOOK_CHAPTER","0","identitarias"
"identitário",14,"ARTICLE","0","identitario"
"identitário",39,"BOOK","0","identitario"
"identitário",319,"BOOK_CHAPTER","0","identitario"
"identitários",14,"ARTICLE","0","identitarios"
"identitários",146,"BOOK_CHAPTER","0","identitarios"
"identitátia",39,"BOOK_CHAPTER","0","identitatia"
"identitátio",37,"BOOK_CHAPTER","0","identitatio"
"identités",37,"BOOK","0","identites"
"identities",38,"BOOK_CHAPTER","0","identities"
"identity",37,"BOOK_CHAPTER","0","identity"
"identity",39,"ARTICLE","0","identity"
"ideográfica",37,"BOOK_CHAPTER","0","ideografica"
"ideologia",8,"ABSTRACT","0","ideologia"
"ideologia",34,"ARTICLE","0","ideologia"
"ideologia",118,"BOOK","0","ideologia"
"ideologia",936,"BOOK_CHAPTER","0","ideologia"
"ideologias",38,"BOOK_CHAPTER","0","ideologias"
"ideologica",38,"BOOK_CHAPTER","0","ideologica"
"ideológica",11,"ARTICLE","0","ideologica"
"ideológica",20,"BOOK","0","ideologica"
"ideológica",230,"BOOK_CHAPTER","0","ideologica"
"ideologicas",38,"BOOK_CHAPTER","0","ideologicas"
"ideológicas",35,"BOOK","0","ideologicas"
"ideológicas",76,"BOOK_CHAPTER","0","ideologicas"
"ideológico",21,"BOOK","0","ideologico"
"ideológico",211,"BOOK_CHAPTER","0","ideologico"
"idioma",59,"BOOK_CHAPTER","0","idioma"
"idioma",76,"BOOK","0","idioma"
"idiomas",18,"ABSTRACT","0","idiomas"
"idiomas",30,"BOOK_CHAPTER","0","idiomas"
"idiopática",22,"BOOK_CHAPTER","0","idiopatica"
"idmar boaventura moreira",1,"NAME","0","0"
"idnetidade",37,"BOOK_CHAPTER","0","idnetidade"
"idoas",38,"BOOK_CHAPTER","0","idoas"
"idoneidade",39,"BOOK_CHAPTER","0","idoneidade"
"idosa",9,"ABSTRACT","0","idosa"
"idosa",15,"SPEAKER","0","idosa"
"idosa",65,"ARTICLE","0","idosa"
"idosa",139,"BOOK","0","idosa"
"idosa",651,"BOOK_CHAPTER","0","idosa"
"idosas",15,"ABSTRACT","0","idosas"
"idosas",177,"ARTICLE","0","idosas"
"idosas",325,"BOOK","0","idosas"
"idosas",2772,"BOOK_CHAPTER","0","idosas"
"idoso",34,"SPEAKER","0","idoso"
"idoso",51,"ABSTRACT","0","idoso"
"idoso",94,"ARTICLE","0","idoso"
"idoso",317,"BOOK","0","idoso"
"idoso",1873,"BOOK_CHAPTER","0","idoso"
"idosos",9,"SPEAKER","0","idosos"
"idosos",22,"ABSTRACT","0","idosos"
"idosos",230,"BOOK","0","idosos"
"idosos",668,"ARTICLE","0","idosos"
"idosos",4478,"BOOK_CHAPTER","0","idosos"
"iêda fátima da silva",1,"NAME","0","0"
"iêda maria barbosa aleluia",1,"NAME","0","0"
"ieda rodrigues da silva balogh",1,"NAME","0","0"
"ieee",31,"SPEAKER","0","ieee"
"ieps",21,"BOOK_CHAPTER","0","ieps"
"ifba",11,"ARTICLE","0","ifba"
"ifba",38,"BOOK","0","ifba"
"ifba",55,"SPEAKER","0","ifba"
"ifba",110,"ABSTRACT","0","ifba"
"ifba",276,"BOOK_CHAPTER","0","ifba"
"ifbaiano",8,"ABSTRACT","0","ifbaiano"
"ifbaiano",13,"SPEAKER","0","ifbaiano"
"ifes",44,"BOOK_CHAPTER","0","ifes"
"ifigênia",22,"BOOK_CHAPTER","0","ifigenia"
"ifnmg",39,"BOOK","0","ifnmg"
"ifnmg",116,"BOOK_CHAPTER","0","ifnmg"
"ifrada",38,"BOOK","0","ifrada"
"igapó",39,"BOOK_CHAPTER","0","igapo"
"igaporã",38,"BOOK_CHAPTER","0","igapora"
"igarapé",75,"BOOK_CHAPTER","0","igarape"
"igarense",21,"BOOK_CHAPTER","0","igarense"
"igatu",9,"ARTICLE","0","igatu"
"igatu",105,"BOOK_CHAPTER","0","igatu"
"igatú",38,"BOOK_CHAPTER","0","igatu"
"iglesia",39,"BOOK_CHAPTER","0","iglesia"
"ignacio",44,"BOOK_CHAPTER","0","ignacio"
"ignácio",38,"BOOK","0","ignacio"
"ignição",38,"BOOK_CHAPTER","0","ignicao"
"ignorância",19,"BOOK","0","ignorancia"
"ignorância",58,"BOOK_CHAPTER","0","ignorancia"
"igor brasil de araújo",1,"NAME","0","0"
"igor emiliano gomes pinheiro",1,"NAME","0","0"
"igor ferreira do prado",1,"NAME","0","0"
"igor josé souza mascarenhas",1,"NAME","0","0"
"igor josé trabuco da silva",1,"NAME","0","0"
"igor thiago alvim cardoso",1,"NAME","0","0"
"igreja",22,"ARTICLE","0","igreja"
"igreja",113,"BOOK","0","igreja"
"igreja",527,"BOOK_CHAPTER","0","igreja"
"igrejas",307,"BOOK_CHAPTER","0","igrejas"
"iguaçu",12,"ABSTRACT","0","iguacu"
"iguais",38,"BOOK_CHAPTER","0","iguais"
"igual",35,"BOOK","0","igual"
"igualdade",13,"ARTICLE","0","igualdade"
"igualdade",20,"ABSTRACT","0","igualdade"
"igualdade",62,"SPEAKER","0","igualdade"
"igualdade",339,"BOOK","0","igualdade"
"igualdade",534,"BOOK_CHAPTER","0","igualdade"
"igualitárias",38,"BOOK_CHAPTER","0","igualitarias"
"iguape",9,"ARTICLE","0","iguape"
"iguape",300,"BOOK_CHAPTER","0","iguape"
"iguassu",9,"SPEAKER","0","iguassu"
"iguatemi",38,"BOOK_CHAPTER","0","iguatemi"
"ihac",37,"ABSTRACT","0","ihac"
"ihering",39,"BOOK_CHAPTER","0","ihering"
"iihéus",38,"BOOK_CHAPTER","0","iiheus"
"iiida",77,"BOOK_CHAPTER","0","iiida"
"iinovadoras",38,"BOOK_CHAPTER","0","iinovadoras"
"ijexá",39,"BOOK","0","ijexa"
"ijexá",59,"BOOK_CHAPTER","0","ijexa"
"ila sobral muniz",1,"NAME","0","0"
"ildes",52,"BOOK","0","ildes"
"ilegal",57,"BOOK","0","ilegal"
"ilegal",58,"BOOK_CHAPTER","0","ilegal"
"ilegalidades",43,"BOOK_CHAPTER","0","ilegalidades"
"ìlèkun",38,"BOOK_CHAPTER","0","ilekun"
"ileostomia",118,"BOOK_CHAPTER","0","ileostomia"
"ileostomizado",20,"BOOK_CHAPTER","0","ileostomizado"
"ilha",8,"ABSTRACT","0","ilha"
"ilha",74,"ARTICLE","0","ilha"
"ilha",250,"BOOK","0","ilha"
"ilha",921,"BOOK_CHAPTER","0","ilha"
"ilhada",99,"BOOK","0","ilhada"
"ilhamar",39,"BOOK_CHAPTER","0","ilhamar"
"ilhando",39,"BOOK_CHAPTER","0","ilhando"
"ilhas",14,"ARTICLE","0","ilhas"
"ilhas",37,"BOOK","0","ilhas"
"ilhas",195,"BOOK_CHAPTER","0","ilhas"
"ilheense",42,"BOOK_CHAPTER","0","ilheense"
"ilheenses",39,"BOOK_CHAPTER","0","ilheenses"
"ilheus",9,"ARTICLE","0","ilheus"
"ilheus",37,"BOOK_CHAPTER","0","ilheus"
"ilhéus",67,"SPEAKER","0","ilheus"
"ilhéus",242,"ABSTRACT","0","ilheus"
"ilhéus",415,"ARTICLE","0","ilheus"
"ilhéus",759,"BOOK","0","ilheus"
"ilhéus",4117,"BOOK_CHAPTER","0","ilheus"
"ilícita",36,"BOOK_CHAPTER","0","ilicita"
"ilícitas",189,"BOOK_CHAPTER","0","ilicitas"
"ilimitados",21,"BOOK_CHAPTER","0","ilimitados"
"ilka biondi",1,"NAME","0","0"
"ilka maria fernandes soares",1,"NAME","0","0"
"illinois",8,"ABSTRACT","0","illinois"
"illiteracy",38,"BOOK_CHAPTER","0","illiteracy"
"illness",8,"ARTICLE","0","illness"
"illucens",4,"PATENT","0","illucens"
"illucens",9,"ARTICLE","0","illucens"
"illum",38,"BOOK_CHAPTER","0","illum"
"illustration",43,"BOOK_CHAPTER","0","illustration"
"ilma maria fernandes soares",1,"NAME","0","0"
"ilmara valois bacelar figueiredo coutinho",1,"NAME","0","0"
"ilmetil",1,"PATENT","0","ilmetil"
"ilpi",21,"BOOK_CHAPTER","0","ilpi"
"iluminação",59,"BOOK","0","iluminacao"
"iluminação",139,"BOOK_CHAPTER","0","iluminacao"
"iluminada",39,"BOOK_CHAPTER","0","iluminada"
"iluminado",37,"BOOK_CHAPTER","0","iluminado"
"iluminismo",114,"BOOK_CHAPTER","0","iluminismo"
"iluminuras",38,"BOOK_CHAPTER","0","iluminuras"
"ilusão",60,"BOOK_CHAPTER","0","ilusao"
"ilusões",39,"BOOK_CHAPTER","0","ilusoes"
"ilustração",190,"BOOK_CHAPTER","0","ilustracao"
"ilustrada",38,"BOOK","0","ilustrada"
"ilustrada",38,"BOOK_CHAPTER","0","ilustrada"
"ilustradas",39,"BOOK_CHAPTER","0","ilustradas"
"ilustrado",105,"BOOK","0","ilustrado"
"ilustrado",114,"BOOK_CHAPTER","0","ilustrado"
"ilustres",90,"BOOK_CHAPTER","0","ilustres"
"ilustríssimo",38,"BOOK_CHAPTER","0","ilustrissimo"
"ilza carla reis de oliveira",1,"NAME","0","0"
"ilzimar gloria ferreira oliveira",1,"NAME","0","0"
"imaculada",38,"BOOK_CHAPTER","0","imaculada"
"imag",38,"BOOK","0","imag"
"image",39,"BOOK","0","image"
"image",78,"ARTICLE","0","image"
"image",251,"BOOK_CHAPTER","0","image"
"imagem",2,"PATENT","0","imagem"
"imagem",47,"SPEAKER","0","imagem"
"imagem",83,"ABSTRACT","0","imagem"
"imagem",130,"ARTICLE","0","imagem"
"imagem",517,"BOOK","0","imagem"
"imagem",2334,"BOOK_CHAPTER","0","imagem"
"imagen",38,"BOOK_CHAPTER","0","imagen"
"imágenes",8,"ARTICLE","0","imagenes"
"imagenológicas",39,"BOOK_CHAPTER","0","imagenologicas"
"imagens",2,"PATENT","0","imagens"
"imagens",50,"SPEAKER","0","imagens"
"imagens",66,"ABSTRACT","0","imagens"
"imagens",166,"ARTICLE","0","imagens"
"imagens",1833,"BOOK","0","imagens"
"imagens",3551,"BOOK_CHAPTER","0","imagens"
"imagery",36,"BOOK_CHAPTER","0","imagery"
"images",2,"PATENT","0","images"
"images",38,"ARTICLE","0","images"
"images",74,"BOOK","0","images"
"images",122,"BOOK_CHAPTER","0","images"
"imagética",9,"SPEAKER","0","imagetica"
"imagética",77,"BOOK","0","imagetica"
"imagética",182,"BOOK_CHAPTER","0","imagetica"
"imagéticas",97,"BOOK_CHAPTER","0","imageticas"
"imagéticas",295,"BOOK","0","imageticas"
"imagético",98,"BOOK_CHAPTER","0","imagetico"
"imagéticos",21,"BOOK_CHAPTER","0","imageticos"
